province,subject_group,batch,university_code,university_name,group_code,major_code,major_name,plan_count,tuition,lowest_score_2024,lowest_rank_2024,school_type
广东,历史类,本科批,10458,山东艺术学院,201,201_001,山东艺术学院组201,5,6000,491.0,44676.0,普通本科
广东,历史类,本科批,10459,考郑州大学,201,201_001,考郑州大学组201,9,6000,580.0,6370.0,211
广东,历史类,本科批,10460,河南理工大学,201,201_001,河南理工大学组201,3,6000,502.0,37528.0,普通本科
广东,历史类,本科批,10460,河南理工大学,202,202_001,河南理工大学组202,7,6000,507.0,34729.0,普通本科
广东,历史类,本科批,10462,育郑州轻工业大学,201,201_001,育郑州轻工业大学组201,15,6000,510.0,33148.0,211
广东,历史类,本科批,10463,河南工业大学,201,201_001,河南工业大学组201,2,6000,524.0,25598.0,普通本科
广东,历史类,本科批,10464,教河南科技大学,201,201_001,教河南科技大学组201,4,6000,514.0,30699.0,普通本科
广东,历史类,本科批,10465,中原工学院,201,201_001,中原工学院组201,2,6000,509.0,33254.0,普通本科
广东,历史类,本科批,10466,河南农业大学,201,201_001,河南农业大学组201,7,6000,503.0,37159.0,普通本科
广东,历史类,本科批,10466,省河南农业大学,202,202_001,省河南农业大学组202,11,6000,505.0,36006.0,普通本科
广东,历史类,本科批,10467,河南科技学院,201,201_001,河南科技学院组201,4,6000,493.0,43660.0,普通本科
广东,历史类,本科批,10467,河南科技学院,202,202_001,河南科技学院组202,0,6000,512.0,31712.0,普通本科
广东,历史类,本科批,10475,河南大学,201,201_001,河南大学组201,36,6000,532.0,21826.0,普通本科
广东,历史类,本科批,10475,河南大学,202,202_001,河南大学组202,14,6000,533.0,21463.0,普通本科
广东,历史类,本科批,10475,河南大学(中外合作办学),203,203_001,河南大学(中外合作办学)组203,4,6000,531.0,22400.0,普通本科
广东,历史类,本科批,10475,河南大学,204,204_001,河南大学组204,6,6000,559.0,11765.0,普通本科
广东,历史类,本科批,10476,河南师范大学,201,201_001,河南师范大学组201,10,6000,537.0,19707.0,普通本科
广东,历史类,本科批,10476,河南师范大学,202,202_001,河南师范大学组202,20,6000,535.0,20619.0,普通本科
广东,历史类,本科批,10478,周口师范学院,201,201_001,周口师范学院组201,7,6000,493.0,43292.0,普通本科
广东,历史类,本科批,10481,南阳师范学院,201,201_001,南阳师范学院组201,3,6000,496.0,0.0,普通本科
广东,历史类,本科批,10481,省南阳师范学院,202,202_001,省南阳师范学院组202,12,6000,494.0,42670.0,普通本科
广东,历史类,本科批,10481,南阳师范学院(中外合作办学),203,203_001,南阳师范学院(中外合作办学)组203,4,6000,471.0,59025.0,普通本科
广东,历史类,本科批,10482,东洛阳师范学院,201,201_001,东洛阳师范学院组201,18,6000,492.0,0.0,普通本科
广东,历史类,本科批,10483,商丘师范学院,201,201_001,商丘师范学院组201,8,6000,493.0,43385.0,普通本科
广东,历史类,本科批,10484,河南财经政法大学,201,201_001,河南财经政法大学组201,5,6000,539.0,18684.0,普通本科
广东,历史类,本科批,10486,武汉大学,201,201_001,武汉大学组201,45,6000,631.0,545.0,985
广东,历史类,本科批,10487,华中科技大学,202,202_001,华中科技大学组202,25,6000,609.0,2003.0,985
广东,历史类,本科批,10488,武汉科技大学,202,202_001,武汉科技大学组202,21,6000,531.0,22379.0,985
广东,历史类,本科批,10489,长江大学,201,201_001,长江大学组201,2,6000,529.0,23258.0,普通本科
广东,历史类,本科批,10491,中国地质大学(武汉),201,201_001,中国地质大学(武汉)组201,21,6000,576.0,7082.0,985
广东,历史类,本科批,10491,中国地质大学(武汉),203,203_001,中国地质大学(武汉)组203,2,6000,584.0,5430.0,985
广东,历史类,本科批,10495,武汉纺织大学,201,201_001,武汉纺织大学组201,2,6000,521.0,26895.0,985
广东,历史类,本科批,10495,武汉纺织大学,202,202_001,武汉纺织大学组202,0,6000,523.0,25842.0,985
广东,历史类,本科批,10496,武汉轻工大学,201,201_001,武汉轻工大学组201,2,6000,532.0,21948.0,985
广东,历史类,本科批,10496,武汉轻工大学,202,202_001,武汉轻工大学组202,6,6000,523.0,25857.0,985
广东,历史类,本科批,10497,武汉理工大学,201,201_001,武汉理工大学组201,32,6000,577.0,6859.0,985
广东,历史类,本科批,10497,武汉理工大学(中外合作办学),202,202_001,武汉理工大学(中外合作办学)组202,2,6000,579.0,6437.0,985
广东,历史类,本科批,10497,武汉理工大学,203,203_001,武汉理工大学组203,4,6000,585.0,5349.0,985
广东,历史类,本科批,10500,湖北工业大学,202,202_001,湖北工业大学组202,26,6000,520.0,27700.0,普通本科
广东,历史类,本科批,10504,华中农业大学,201,201_001,华中农业大学组201,3,6000,578.0,6626.0,211
广东,历史类,本科批,10504,华中农业大学,202,202_001,华中农业大学组202,8,6000,575.0,7447.0,211
广东,历史类,本科批,10507,湖北中医药大学,201,201_001,湖北中医药大学组201,2,6000,517.0,29026.0,普通本科
广东,历史类,本科批,10507,湖北中医药大学,202,202_001,湖北中医药大学组202,4,6000,517.0,28921.0,普通本科
广东,历史类,本科批,10507,湖北中医药大学,203,203_001,湖北中医药大学组203,2,6000,497.0,40888.0,普通本科
广东,历史类,本科批,10511,华中师范大学,202,202_001,华中师范大学组202,31,6000,596.0,3507.0,211
广东,历史类,本科批,10511,华中师范大学,203,203_001,华中师范大学组203,5,6000,606.0,2345.0,211
广东,历史类,本科批,10512,湖北大学,201,201_001,湖北大学组201,9,6000,544.0,16928.0,普通本科
广东,历史类,本科批,10512,湖北大学,202,202_001,湖北大学组202,38,6000,537.0,19579.0,普通本科
广东,历史类,本科批,10512,湖北大学(中外合作办学),203,203_001,湖北大学(中外合作办学)组203,8,6000,518.0,28695.0,普通本科
广东,历史类,本科批,10513,湖北师范大学,201,201_001,湖北师范大学组201,4,6000,533.0,21438.0,普通本科
广东,历史类,本科批,10519,试湖北文理学院,201,201_001,试湖北文理学院组201,3,6000,512.0,0.0,普通本科
广东,历史类,本科批,10519,湖北文理学院,202,202_001,湖北文理学院组202,5,6000,516.0,29562.0,普通本科
广东,历史类,本科批,10520,中南财经政法大学,201,201_001,中南财经政法大学组201,8,6000,590.0,4522.0,985
广东,历史类,本科批,10520,考中南财经政法大学,202,202_001,考中南财经政法大学组202,2,6000,589.0,4534.0,985
广东,历史类,本科批,10520,中南财经政法大学,203,203_001,中南财经政法大学组203,2,6000,594.0,3752.0,985
广东,历史类,本科批,10520,中南财经政法大学,204,204_001,中南财经政法大学组204,87,6000,593.0,3982.0,985
广东,历史类,本科批,10520,育中南财经政法大学(中外合作办学),205,205_001,育中南财经政法大学(中外合作办学)组205,7,6000,531.0,22291.0,985
广东,历史类,本科批,10522,武汉体育学院,201,201_001,武汉体育学院组201,2,6000,508.0,33948.0,985
广东,历史类,本科批,10523,教湖北美术学院,201,201_001,教湖北美术学院组201,1,6000,503.0,36991.0,普通本科
广东,历史类,本科批,10524,中南民族大学,201,201_001,中南民族大学组201,8,6000,547.0,15707.0,985
广东,历史类,本科批,10524,中南民族大学,202,202_001,中南民族大学组202,2,6000,550.0,14436.0,985
广东,历史类,本科批,10528,省湖北工程学院,201,201_001,省湖北工程学院组201,1,6000,501.0,38591.0,普通本科
广东,历史类,本科批,10530,湘潭大学,202,202_001,湘潭大学组202,30,6000,563.0,10329.0,普通本科
广东,历史类,本科批,10531,吉首大学,201,201_001,吉首大学组201,0,6000,511.0,32448.0,普通本科
广东,历史类,本科批,10531,吉首大学,202,202_001,吉首大学组202,12,6000,517.0,28953.0,普通本科
广东,历史类,本科批,10532,湖南大学,201,201_001,湖南大学组201,2,6000,598.0,3280.0,985
广东,历史类,本科批,10532,湖南大学,202,202_001,湖南大学组202,28,6000,610.0,1906.0,985
广东,历史类,本科批,10533,中南大学,201,201_001,中南大学组201,31,6000,606.0,2311.0,985
广东,历史类,本科批,10534,湖南科技大学,201,201_001,湖南科技大学组201,4,6000,530.0,22668.0,985
广东,历史类,本科批,10534,湖南科技大学,202,202_001,湖南科技大学组202,4,6000,525.0,25281.0,985
广东,历史类,本科批,10534,湖南科技大学,203,203_001,湖南科技大学组203,45,6000,526.0,24640.0,985
广东,历史类,本科批,10534,湖南科技大学,204,204_001,湖南科技大学组204,1,6000,545.0,0.0,985
广东,历史类,本科批,10534,省湖南科技大学,205,205_001,省湖南科技大学组205,3,6000,549.0,14812.0,985
广东,历史类,本科批,10536,长沙理工大学,201,201_001,长沙理工大学组201,25,6000,530.0,22585.0,普通本科
广东,历史类,本科批,10536,东长沙理工大学,202,202_001,东长沙理工大学组202,7,6000,545.0,0.0,普通本科
广东,历史类,本科批,10537,湖南农业大学,201,201_001,湖南农业大学组201,6,6000,529.0,23201.0,985
广东,历史类,本科批,10537,湖南农业大学,202,202_001,湖南农业大学组202,38,6000,526.0,24492.0,985
广东,历史类,本科批,10537,湖南农业大学,204,204_001,湖南农业大学组204,3,6000,541.0,17845.0,985
广东,历史类,本科批,10537,湖南农业大学,219,219_001,湖南农业大学组219,2,6000,529.0,22952.0,985
广东,历史类,本科批,10538,中南林业科技大学,202,202_001,中南林业科技大学组202,2,6000,531.0,22434.0,985
广东,历史类,本科批,10538,中南林业科技大学,203,203_001,中南林业科技大学组203,32,6000,524.0,25667.0,985
广东,历史类,本科批,10542,湖南师范大学,201,201_001,湖南师范大学组201,53,6000,573.0,7773.0,985
广东,历史类,本科批,10542,湖南师范大学,202,202_001,湖南师范大学组202,4,6000,578.0,6821.0,985
广东,历史类,本科批,10542,湖南师范大学,203,203_001,湖南师范大学组203,2,6000,583.0,5662.0,985
广东,历史类,本科批,10542,湖南师范大学,204,204_001,湖南师范大学组204,0,6000,584.0,5422.0,985
广东,历史类,本科批,10543,湖南理工学院,201,201_001,湖南理工学院组201,5,6000,509.0,33431.0,985
广东,历史类,本科批,10543,湖南理工学院,202,202_001,湖南理工学院组202,12,6000,510.0,32685.0,985
广东,历史类,本科批,10545,湘南学院,201,201_001,湘南学院组201,4,6000,495.0,42168.0,普通本科
广东,历史类,本科批,10546,衡阳师范学院,201,201_001,衡阳师范学院组201,4,6000,500.0,39214.0,普通本科
广东,历史类,本科批,10546,衡阳师范学院,202,202_001,衡阳师范学院组202,12,6000,498.0,40294.0,普通本科
广东,历史类,本科批,10546,衡阳师范学院,203,203_001,衡阳师范学院组203,2,6000,496.0,41711.0,普通本科
广东,历史类,本科批,10547,邵阳学院,201,201_001,邵阳学院组201,2,6000,495.0,42124.0,普通本科
广东,历史类,本科批,10547,邵阳学院,202,202_001,邵阳学院组202,6,6000,498.0,39971.0,普通本科
广东,历史类,本科批,10547,邵阳学院,203,203_001,邵阳学院组203,4,6000,493.0,43374.0,普通本科
广东,历史类,本科批,10548,怀化学院,201,201_001,怀化学院组201,4,6000,495.0,42110.0,普通本科
广东,历史类,本科批,10548,怀化学院,202,202_001,怀化学院组202,2,6000,498.0,40400.0,普通本科
广东,历史类,本科批,10549,湖南文理学院,201,201_001,湖南文理学院组201,2,6000,500.0,39267.0,985
广东,历史类,本科批,10549,湖南文理学院,202,202_001,湖南文理学院组202,12,6000,499.0,39328.0,985
广东,历史类,本科批,10551,湖南科技学院,201,201_001,湖南科技学院组201,3,6000,501.0,38543.0,985
广东,历史类,本科批,10551,湖南科技学院,202,202_001,湖南科技学院组202,6,6000,496.0,41685.0,985
广东,历史类,本科批,10553,湖南人文科技学院,201,201_001,湖南人文科技学院组201,5,6000,495.0,41977.0,985
广东,历史类,本科批,10553,湖南人文科技学院(中外合作办学),202,202_001,湖南人文科技学院(中外合作办学)组202,3,6000,488.0,46645.0,985
广东,历史类,本科批,10553,试湖南人文科技学院,203,203_001,试湖南人文科技学院组203,5,6000,499.0,0.0,985
广东,历史类,本科批,10554,湖南工商大学,201,201_001,湖南工商大学组201,1,6000,531.0,22226.0,985
广东,历史类,本科批,10554,湖南工商大学,202,202_001,湖南工商大学组202,3,6000,533.0,21562.0,985
广东,历史类,本科批,10555,考南华大学,201,201_001,考南华大学组201,18,6000,530.0,22468.0,普通本科
广东,历史类,本科批,10558,中山大学,201,201_001,中山大学组201,156,6000,618.0,1203.0,985
广东,历史类,本科批,10558,中山大学,202,202_001,中山大学组202,52,6000,617.0,1326.0,985
广东,历史类,本科批,10558,育中山大学,216,216_001,育中山大学组216,175,6000,615.0,1439.0,985
广东,历史类,本科批,10558,中山大学,217,217_001,中山大学组217,206,6000,620.0,1073.0,985
广东,历史类,本科批,10559,教暨南大学,202,202_001,教暨南大学组202,8,6000,596.0,3525.0,211
广东,历史类,本科批,10559,暨南大学(艺术类),216,216_001,暨南大学(艺术类)组216,5,6000,580.0,6226.0,211
广东,历史类,本科批,10559,暨南大学,217,217_001,暨南大学组217,279,6000,587.0,5012.0,211
广东,历史类,本科批,10559,省暨南大学,218,218_001,省暨南大学组218,53,6000,593.0,3984.0,211
广东,历史类,本科批,10560,汕头大学,201,201_001,汕头大学组201,282,6000,542.0,17624.0,省属重点
广东,历史类,本科批,10560,汕头大学,202,202_001,汕头大学组202,0,6000,544.0,16784.0,省属重点
广东,历史类,本科批,10560,汕头大学(地方专项),203,203_001,汕头大学(地方专项)组203,29,6000,531.0,22194.0,省属重点
广东,历史类,本科批,10560,汕头大学(地方专项),204,204_001,汕头大学(地方专项)组204,30,6000,516.0,29425.0,省属重点
广东,历史类,本科批,10561,华南理工大学,201,201_001,华南理工大学组201,199,6000,606.0,2312.0,985
广东,历史类,本科批,10564,华南农业大学,201,201_001,华南农业大学组201,82,6000,567.0,9437.0,省属重点
广东,历史类,本科批,10564,华南农业大学,202,202_001,华南农业大学组202,384,6000,557.0,12206.0,省属重点
广东,历史类,本科批,10564,华南农业大学,203,203_001,华南农业大学组203,907,6000,551.0,14376.0,省属重点
广东,历史类,本科批,10564,华南农业大学,205,205_001,华南农业大学组205,452,6000,546.0,15923.0,省属重点
广东,历史类,本科批,10564,华南农业大学,206,206_001,华南农业大学组206,5,6000,563.0,0.0,省属重点
广东,历史类,本科批,10564,省华南农业大学,207,207_001,省华南农业大学组207,132,6000,547.0,15720.0,省属重点
广东,历史类,本科批,10564,华南农业大学,208,208_001,华南农业大学组208,5,6000,551.0,14390.0,省属重点
广东,历史类,本科批,10564,东华南农业大学(国际班),209,209_001,东华南农业大学(国际班)组209,210,6000,512.0,0.0,211
广东,历史类,本科批,10566,广东海洋大学,226,226_001,广东海洋大学组226,615,6000,513.0,31267.0,省属重点
广东,历史类,本科批,10566,广东海洋大学,227,227_001,广东海洋大学组227,648,6000,513.0,31024.0,省属重点
广东,历史类,本科批,10566,广东海洋大学(地方专项),229,229_001,广东海洋大学(地方专项)组229,28,6000,509.0,33402.0,省属重点
广东,历史类,本科批,10566,广东海洋大学,230,230_001,广东海洋大学组230,78,6000,513.0,31100.0,省属重点
广东,历史类,本科批,10570,广州医科大学,204,204_001,广州医科大学组204,180,6000,539.0,18982.0,省属重点
广东,历史类,本科批,10570,广州医科大学(地方专项),206,206_001,广州医科大学(地方专项)组206,5,6000,518.0,28705.0,省属重点
广东,历史类,本科批,10570,广州医科大学(地方专项),207,207_001,广州医科大学(地方专项)组207,5,6000,530.0,22608.0,省属重点
广东,历史类,本科批,10571,广东医科大学,206,206_001,广东医科大学组206,40,6000,451.0,75514.0,普通本科
广东,历史类,本科批,10571,广东医科大学,207,207_001,广东医科大学组207,237,6000,509.0,33485.0,普通本科
广东,历史类,本科批,10572,广州中医药大学,208,208_001,广州中医药大学组208,0,6000,532.0,21781.0,省属重点
广东,历史类,本科批,10572,广州中医药大学,209,209_001,广州中医药大学组209,67,6000,537.0,19740.0,省属重点
广东,历史类,本科批,10572,广州中医药大学(地方专项),213,213_001,广州中医药大学(地方专项)组213,5,6000,519.0,27777.0,省属重点
广东,历史类,本科批,10573,广东药科大学,208,208_001,广东药科大学组208,548,6000,499.0,39551.0,普通本科
广东,历史类,本科批,10573,广东药科大学,209,209_001,广东药科大学组209,20,6000,477.0,54870.0,普通本科
广东,历史类,本科批,10574,华南师范大学,201,201_001,华南师范大学组201,546,6000,587.0,4950.0,211
广东,历史类,本科批,10574,华南师范大学,202,202_001,华南师范大学组202,21,6000,595.0,3707.0,211
广东,历史类,本科批,10574,华南师范大学,203,203_001,华南师范大学组203,82,6000,593.0,3948.0,211
广东,历史类,本科批,10574,华南师范大学,204,204_001,华南师范大学组204,122,6000,575.0,7345.0,211
广东,历史类,本科批,10574,华南师范大学,205,205_001,华南师范大学组205,335,6000,574.0,7615.0,211
广东,历史类,本科批,10574,华南师范大学,206,206_001,华南师范大学组206,15,6000,586.0,5068.0,211
广东,历史类,本科批,10574,华南师范大学,207,207_001,华南师范大学组207,72,6000,585.0,5333.0,211
广东,历史类,本科批,10574,华南师范大学(地方专项),208,208_001,华南师范大学(地方专项)组208,20,6000,535.0,20325.0,211
广东,历史类,本科批,10574,华南师范大学(地方专项),209,209_001,华南师范大学(地方专项)组209,5,6000,560.0,11222.0,211
广东,历史类,本科批,10574,华南师范大学(地方专项),210,210_001,华南师范大学(地方专项)组210,20,6000,544.0,16707.0,211
广东,历史类,本科批,10574,华南师范大学(地方专项),211,211_001,华南师范大学(地方专项)组211,20,6000,573.0,7880.0,211
广东,历史类,本科批,10574,华南师范大学(地方专项),212,212_001,华南师范大学(地方专项)组212,20,6000,583.0,5778.0,211
广东,历史类,本科批,10574,华南师范大学(地方专项),213,213_001,华南师范大学(地方专项)组213,5,6000,572.0,8073.0,211
广东,历史类,本科批,10574,试华南师范大学(联合培养),214,214_001,试华南师范大学(联合培养)组214,20,6000,569.0,0.0,211
广东,历史类,本科批,10574,华南师范大学(中外合作办学),215,215_001,华南师范大学(中外合作办学)组215,30,6000,570.0,8726.0,211
广东,历史类,本科批,10576,韶关学院,201,201_001,韶关学院组201,352,6000,499.0,39556.0,省属重点
广东,历史类,本科批,10576,考韶关学院,202,202_001,考韶关学院组202,224,6000,498.0,40203.0,省属重点
广东,历史类,本科批,10576,韶关学院,203,203_001,韶关学院组203,85,6000,497.0,40570.0,省属重点
广东,历史类,本科批,10576,韶关学院(学分互认),204,204_001,韶关学院(学分互认)组204,30,6000,493.0,43701.0,省属重点
广东,历史类,本科批,10576,育韶关学院(学分互认),206,206_001,育韶关学院(学分互认)组206,15,6000,496.0,41809.0,省属重点
广东,历史类,本科批,10576,韶关学院,207,207_001,韶关学院组207,81,6000,498.0,40001.0,省属重点
广东,历史类,本科批,10576,教韶关学院,212,212_001,教韶关学院组212,45,6000,498.0,39953.0,省属重点
广东,历史类,本科批,10576,韶关学院,244,244_001,韶关学院组244,30,6000,496.0,41833.0,省属重点
广东,历史类,本科批,10576,韶关学院,245,245_001,韶关学院组245,208,6000,496.0,41270.0,省属重点
广东,历史类,本科批,10576,省韶关学院,248,248_001,省韶关学院组248,10,6000,496.0,41418.0,省属重点
广东,历史类,本科批,10577,惠州学院,201,201_001,惠州学院组201,73,6000,525.0,25200.0,省属重点
广东,历史类,本科批,10577,惠州学院,202,202_001,惠州学院组202,0,6000,513.0,31338.0,省属重点
广东,历史类,本科批,10577,惠州学院,203,203_001,惠州学院组203,25,6000,519.0,27867.0,省属重点
广东,历史类,本科批,10577,惠州学院,204,204_001,惠州学院组204,178,6000,528.0,23757.0,省属重点
广东,历史类,本科批,10577,惠州学院,205,205_001,惠州学院组205,135,6000,513.0,31326.0,省属重点
广东,历史类,本科批,10577,惠州学院,206,206_001,惠州学院组206,88,6000,520.0,27530.0,省属重点
广东,历史类,本科批,10577,惠州学院,207,207_001,惠州学院组207,23,6000,505.0,35903.0,省属重点
广东,历史类,本科批,10577,惠州学院,208,208_001,惠州学院组208,50,6000,512.0,31857.0,省属重点
广东,历史类,本科批,10577,惠州学院,209,209_001,惠州学院组209,30,6000,499.0,39320.0,省属重点
广东,历史类,本科批,10577,惠州学院,210,210_001,惠州学院组210,131,6000,516.0,0.0,省属重点
广东,历史类,本科批,10577,省惠州学院,211,211_001,省惠州学院组211,217,6000,504.0,36281.0,省属重点
广东,历史类,本科批,10577,惠州学院,212,212_001,惠州学院组212,21,6000,499.0,39284.0,省属重点
广东,历史类,本科批,10577,东惠州学院,213,213_001,东惠州学院组213,30,6000,500.0,0.0,省属重点
广东,历史类,本科批,10577,惠州学院,214,214_001,惠州学院组214,10,6000,500.0,38693.0,省属重点
广东,历史类,本科批,10577,惠州学院(中外合作办学),215,215_001,惠州学院(中外合作办学)组215,60,6000,431.0,93124.0,省属重点
广东,历史类,本科批,10578,韩山师范学院,221,221_001,韩山师范学院组221,40,6000,505.0,35647.0,省属重点
广东,历史类,本科批,10578,韩山师范学院,222,222_001,韩山师范学院组222,493,6000,503.0,37157.0,省属重点
广东,历史类,本科批,10578,韩山师范学院,224,224_001,韩山师范学院组224,305,6000,496.0,41463.0,省属重点
广东,历史类,本科批,10578,韩山师范学院(协同培养),225,225_001,韩山师范学院(协同培养)组225,25,6000,496.0,41758.0,省属重点
广东,历史类,本科批,10578,韩山师范学院(中外合作办学),226,226_001,韩山师范学院(中外合作办学)组226,45,6000,480.0,52807.0,省属重点
广东,历史类,本科批,10579,岭南师范学院,201,201_001,岭南师范学院组201,132,6000,520.0,27691.0,省属重点
广东,历史类,本科批,10579,岭南师范学院,202,202_001,岭南师范学院组202,173,6000,510.0,32979.0,省属重点
广东,历史类,本科批,10579,岭南师范学院,203,203_001,岭南师范学院组203,0,6000,502.0,37441.0,省属重点
广东,历史类,本科批,10579,岭南师范学院,204,204_001,岭南师范学院组204,383,6000,508.0,33964.0,省属重点
广东,历史类,本科批,10579,岭南师范学院,205,205_001,岭南师范学院组205,695,6000,501.0,38267.0,省属重点
广东,历史类,本科批,10579,岭南师范学院,206,206_001,岭南师范学院组206,25,6000,500.0,38968.0,省属重点
广东,历史类,本科批,10580,肇庆学院,201,201_001,肇庆学院组201,132,6000,499.0,39478.0,省属重点
广东,历史类,本科批,10580,肇庆学院,202,202_001,肇庆学院组202,163,6000,505.0,35859.0,省属重点
广东,历史类,本科批,10580,肇庆学院,203,203_001,肇庆学院组203,55,6000,500.0,38950.0,省属重点
广东,历史类,本科批,10580,肇庆学院,204,204_001,肇庆学院组204,538,6000,507.0,34781.0,省属重点
广东,历史类,本科批,10580,肇庆学院,205,205_001,肇庆学院组205,42,6000,501.0,38574.0,省属重点
广东,历史类,本科批,10580,肇庆学院,206,206_001,肇庆学院组206,109,6000,511.0,32381.0,省属重点
广东,历史类,本科批,10580,肇庆学院,207,207_001,肇庆学院组207,40,6000,506.0,35022.0,省属重点
广东,历史类,本科批,10582,嘉应学院,216,216_001,嘉应学院组216,75,6000,500.0,38914.0,省属重点
广东,历史类,本科批,10582,嘉应学院,217,217_001,嘉应学院组217,44,6000,497.0,40729.0,省属重点
广东,历史类,本科批,10582,嘉应学院,218,218_001,嘉应学院组218,83,6000,504.0,36153.0,省属重点
广东,历史类,本科批,10582,嘉应学院,219,219_001,嘉应学院组219,145,6000,493.0,43174.0,省属重点
广东,历史类,本科批,10582,嘉应学院,220,220_001,嘉应学院组220,531,6000,494.0,43034.0,省属重点
广东,历史类,本科批,10582,嘉应学院,221,221_001,嘉应学院组221,344,6000,494.0,42567.0,省属重点
广东,历史类,本科批,10582,嘉应学院,222,222_001,嘉应学院组222,45,6000,497.0,40890.0,省属重点
广东,历史类,本科批,10582,试嘉应学院(联合培养),223,223_001,试嘉应学院(联合培养)组223,15,6000,485.0,0.0,省属重点
广东,历史类,本科批,10582,嘉应学院(联合培养),224,224_001,嘉应学院(联合培养)组224,15,6000,485.0,49173.0,省属重点
广东,历史类,本科批,10585,广州体育学院,201,201_001,广州体育学院组201,18,6000,503.0,37230.0,省属重点
广东,历史类,本科批,10586,考广州美术学院,215,215_001,考广州美术学院组215,96,6000,508.0,34055.0,省属重点
广东,历史类,本科批,10587,星海音乐学院,202,202_001,星海音乐学院组202,16,6000,519.0,28228.0,普通本科
广东,历史类,本科批,10588,广东技术师范大学,243,243_001,广东技术师范大学组243,61,6000,552.0,13882.0,省属重点
广东,历史类,本科批,10588,育广东技术师范大学,244,244_001,育广东技术师范大学组244,45,6000,545.0,16322.0,省属重点
广东,历史类,本科批,10588,广东技术师范大学(地方专项),245,245_001,广东技术师范大学(地方专项)组245,10,6000,543.0,17184.0,省属重点
广东,历史类,本科批,10588,教广东技术师范大学,247,247_001,教广东技术师范大学组247,12,6000,532.0,21934.0,省属重点
广东,历史类,本科批,10588,广东技术师范大学,248,248_001,广东技术师范大学组248,8,6000,530.0,22887.0,省属重点
广东,历史类,本科批,10588,广东技术师范大学,249,249_001,广东技术师范大学组249,48,6000,534.0,20824.0,省属重点
广东,历史类,本科批,10588,省广东技术师范大学,250,250_001,省广东技术师范大学组250,50,6000,508.0,34010.0,省属重点
广东,历史类,本科批,10588,广东技术师范大学,251,251_001,广东技术师范大学组251,17,6000,550.0,14769.0,省属重点
广东,历史类,本科批,10588,广东技术师范大学,252,252_001,广东技术师范大学组252,0,6000,531.0,22214.0,省属重点
广东,历史类,本科批,10588,广东技术师范大学,253,253_001,广东技术师范大学组253,147,6000,529.0,23234.0,省属重点
广东,历史类,本科批,10588,广东技术师范大学,254,254_001,广东技术师范大学组254,77,6000,538.0,19414.0,省属重点
广东,历史类,本科批,10588,广东技术师范大学,255,255_001,广东技术师范大学组255,66,6000,522.0,26536.0,省属重点
广东,历史类,本科批,10588,广东技术师范大学(国际班),256,256_001,广东技术师范大学(国际班)组256,50,6000,490.0,45482.0,省属重点
广东,历史类,本科批,10588,广东技术师范大学(国际班),257,257_001,广东技术师范大学(国际班)组257,48,6000,490.0,45365.0,省属重点
广东,历史类,本科批,10588,广东技术师范大学(少数民族班),258,258_001,广东技术师范大学(少数民族班)组258,6,6000,403.0,120230.0,省属重点
广东,历史类,本科批,10588,广东技术师范大学(少数民族班),259,259_001,广东技术师范大学(少数民族班)组259,8,6000,405.0,117907.0,省属重点
广东,历史类,本科批,10588,广东技术师范大学(少数民族班),260,260_001,广东技术师范大学(少数民族班)组260,30,6000,432.0,0.0,省属重点
广东,历史类,本科批,10588,省广东技术师范大学(少数民族班),261,261_001,省广东技术师范大学(少数民族班)组261,8,6000,450.0,75910.0,省属重点
广东,历史类,本科批,10588,广东技术师范大学(少数民族班),262,262_001,广东技术师范大学(少数民族班)组262,16,6000,426.0,98029.0,省属重点
广东,历史类,本科批,10588,东广东技术师范大学(少数民族班),263,263_001,东广东技术师范大学(少数民族班)组263,36,6000,403.0,0.0,省属重点
广东,历史类,本科批,10588,广东技术师范大学(少数民族班),264,264_001,广东技术师范大学(少数民族班)组264,9,6000,458.0,69318.0,省属重点
广东,历史类,本科批,10588,广东技术师范大学(少数民族班),265,265_001,广东技术师范大学(少数民族班)组265,32,6000,398.0,124822.0,省属重点
广东,历史类,本科批,10589,海南大学,202,202_001,海南大学组202,6,6000,573.0,7896.0,211
广东,历史类,本科批,10589,海南大学,203,203_001,海南大学组203,12,6000,568.0,9071.0,211
广东,历史类,本科批,10589,海南大学(中外合作办学),205,205_001,海南大学(中外合作办学)组205,3,6000,516.0,29762.0,211
广东,历史类,本科批,10589,海南大学,206,206_001,海南大学组206,4,6000,570.0,8620.0,211
广东,历史类,本科批,10590,深圳大学,201,201_001,深圳大学组201,141,6000,580.0,6250.0,省属重点
广东,历史类,本科批,10590,深圳大学,202,202_001,深圳大学组202,432,6000,576.0,7247.0,省属重点
广东,历史类,本科批,10590,深圳大学,203,203_001,深圳大学组203,20,6000,575.0,7358.0,省属重点
广东,历史类,本科批,10590,深圳大学,204,204_001,深圳大学组204,0,6000,582.0,5817.0,省属重点
广东,历史类,本科批,10590,深圳大学,205,205_001,深圳大学组205,29,6000,574.0,7579.0,省属重点
广东,历史类,本科批,10590,深圳大学,206,206_001,深圳大学组206,61,6000,575.0,7372.0,省属重点
广东,历史类,本科批,10590,深圳大学,207,207_001,深圳大学组207,125,6000,578.0,6815.0,省属重点
广东,历史类,本科批,10590,深圳大学,208,208_001,深圳大学组208,207,6000,588.0,4763.0,省属重点
